transaction_id,CLIENTNUM,transaction_datetime,amount,merchant_category,hour_of_day,is_foreign_transaction,distance_from_home_km,is_fraud
17302,720595083,2024-03-12 10:00:00,73.93,ATM Withdrawal,10,0,34.7,0
17303,719165508,2024-03-08 15:00:00,70.43,Online Retail,15,1,773.2,1
17304,719165508,2024-10-15 00:00:00,56.61,Electronics,0,0,2.1,0
17305,719165508,2024-12-17 10:00:00,48.14,Online Retail,10,0,22.7,0
17306,719165508,2024-07-19 23:00:00,81.89,Utility Bill,23,0,26.7,0
17307,719165508,2024-07-25 04:00:00,9.86,Utility Bill,4,0,68.3,0
17308,719165508,2024-07-10 18:00:00,22.08,Travel,18,0,8.3,0
17309,719165508,2024-08-03 09:00:00,30.19,Gas Station,9,0,59.5,0
17310,719165508,2024-11-09 03:00:00,43.97,Online Retail,3,0,3.9,0
17311,719165508,2024-11-16 03:00:00,141.6,Travel,3,0,3.8,0
17312,719165508,2024-06-22 07:00:00,27.2,Restaurant,7,0,38.2,0
17313,719165508,2024-04-11 09:00:00,116.93,Utility Bill,9,0,5.9,0
17314,719165508,2024-08-27 11:00:00,160.13,Electronics,11,1,3134.7,1
17315,719165508,2024-04-09 03:00:00,33.1,Grocery,3,0,9.2,0
17316,719165508,2024-08-29 09:00:00,8.13,ATM Withdrawal,9,0,31.0,0
17317,719165508,2024-04-28 07:00:00,14.63,Travel,7,0,45.8,0
17318,719165508,2024-04-13 07:00:00,48.2,ATM Withdrawal,7,0,2.9,0
17319,719165508,2024-12-07 14:00:00,40.0,Grocery,14,0,0.3,0
17320,712052058,2024-11-28 07:00:00,97.0,Jewelry,7,0,9.5,0
17321,712052058,2024-03-28 00:00:00,21.37,Travel,0,0,4.2,0
17322,712052058,2024-11-09 04:00:00,21.46,Jewelry,4,0,6.3,0
17323,712052058,2024-07-01 07:00:00,45.6,Gas Station,7,0,8.7,0
17324,712052058,2024-07-12 21:00:00,89.19,Electronics,21,0,23.3,0
17325,712052058,2024-05-20 04:00:00,65.25,Gas Station,4,0,5.5,0
17326,712052058,2024-10-20 11:00:00,65.22,Restaurant,11,0,0.1,0
17327,712052058,2024-09-17 11:00:00,45.55,Electronics,11,0,7.4,0
17328,712052058,2024-04-21 14:00:00,67.24,Travel,14,0,16.3,0
17329,712052058,2024-10-10 10:00:00,45.82,Utility Bill,10,0,0.8,0
17330,712052058,2024-07-27 18:00:00,37.3,ATM Withdrawal,18,0,7.2,0
17331,712052058,2024-06-10 16:00:00,54.65,Grocery,16,0,0.6,0
17332,712052058,2024-01-03 14:00:00,44.3,Electronics,14,0,5.0,0
17333,712052058,2024-01-19 03:00:00,79.2,Travel,3,0,1.5,1
17334,712052058,2024-01-02 15:00:00,20.01,Utility Bill,15,0,32.4,0
17335,712052058,2024-06-12 21:00:00,31.02,ATM Withdrawal,21,0,19.0,0
17336,712052058,2024-07-11 13:00:00,54.73,Travel,13,0,33.3,0
17337,712052058,2024-06-08 02:00:00,38.01,ATM Withdrawal,2,0,7.3,0
17338,714286383,2024-10-08 09:00:00,35.5,Electronics,9,0,20.7,0
17339,714286383,2024-01-10 13:00:00,73.82,Electronics,13,0,71.8,0
17340,714286383,2024-03-11 21:00:00,132.73,Online Retail,21,0,28.6,0
17341,714286383,2024-03-24 01:00:00,69.87,Online Retail,1,0,33.1,0
17342,714286383,2024-03-03 04:00:00,65.61,ATM Withdrawal,4,0,5.6,0
17343,714286383,2024-12-21 09:00:00,38.32,Grocery,9,0,3.4,0
17344,714286383,2024-02-24 19:00:00,46.52,Jewelry,19,0,19.5,0
17345,714286383,2024-02-13 19:00:00,52.67,Online Retail,19,0,8.0,0
17346,714286383,2024-06-13 03:00:00,50.87,ATM Withdrawal,3,0,9.0,0
17347,714286383,2024-05-26 23:00:00,28.76,Grocery,23,0,4.2,0
17348,714286383,2024-03-26 19:00:00,25.96,Travel,19,0,63.5,0
17349,714286383,2024-03-29 00:00:00,51.21,Electronics,0,0,13.2,0
17350,714286383,2024-07-12 13:00:00,81.18,Electronics,13,0,3.1,0
17351,714286383,2024-05-06 09:00:00,37.59,Grocery,9,0,27.4,0
17352,714286383,2024-03-18 00:00:00,47.8,Travel,0,0,42.4,0
17353,714286383,2024-08-09 11:00:00,35.98,Gas Station,11,0,6.6,0
17354,718497033,2024-03-19 06:00:00,39.77,Restaurant,6,0,25.6,0
17355,718497033,2024-05-01 05:00:00,37.86,Electronics,5,0,5.6,0
17356,718497033,2024-09-23 07:00:00,78.12,Restaurant,7,0,16.2,0
17357,718497033,2024-08-25 02:00:00,92.55,Gas Station,2,0,27.2,0
17358,718497033,2024-06-28 19:00:00,64.26,Online Retail,19,0,0.4,0
17359,718497033,2024-09-09 17:00:00,46.91,Gas Station,17,0,1.8,0
17360,718497033,2024-11-14 21:00:00,35.26,Restaurant,21,0,19.2,0
17361,718497033,2024-02-23 11:00:00,95.44,Gas Station,11,0,1.6,0
17362,718497033,2024-04-29 18:00:00,114.13,Restaurant,18,0,34.9,0
17363,718497033,2024-10-13 10:00:00,20.05,Online Retail,10,0,2.8,0
17364,718497033,2024-03-21 20:00:00,141.23,Utility Bill,20,0,6.1,0
17365,718497033,2024-05-28 07:00:00,56.19,Online Retail,7,0,0.7,0
17366,718497033,2024-05-19 10:00:00,75.96,ATM Withdrawal,10,0,4.2,0
17367,717529233,2024-11-19 09:00:00,92.08,Travel,9,0,2.6,0
17368,717529233,2024-03-02 21:00:00,48.53,Grocery,21,0,46.6,0
17369,717529233,2024-03-15 02:00:00,118.28,Grocery,2,0,52.4,0
17370,717529233,2024-06-13 16:00:00,50.57,Online Retail,16,0,18.1,0
17371,717529233,2024-08-07 16:00:00,49.13,Utility Bill,16,0,25.0,0
17372,717529233,2024-02-23 05:00:00,73.91,Online Retail,5,0,4.8,0
17373,717529233,2024-06-16 04:00:00,25.17,Grocery,4,0,34.7,0
17374,717529233,2024-11-10 18:00:00,96.34,Utility Bill,18,0,69.8,0
17375,717529233,2024-05-08 18:00:00,197.68,Travel,18,0,7.0,0
17376,717529233,2024-06-27 16:00:00,142.58,Travel,16,0,12.1,1
17377,717529233,2024-01-31 00:00:00,69.31,Travel,0,0,5.9,0
17378,781137783,2024-09-14 13:00:00,50.12,Jewelry,13,1,746.7,0
17379,781137783,2024-10-16 09:00:00,115.35,Utility Bill,9,0,6.5,0
17380,781137783,2024-12-11 07:00:00,44.31,Jewelry,7,0,1.2,0
17381,781137783,2024-02-17 07:00:00,94.32,Utility Bill,7,0,6.0,0
17382,781137783,2024-04-27 17:00:00,69.26,Jewelry,17,0,14.4,0
17383,781137783,2024-11-06 07:00:00,56.37,Gas Station,7,0,3.0,0
17384,781137783,2024-05-29 02:00:00,54.32,Restaurant,2,0,7.7,0
17385,781137783,2024-09-25 01:00:00,29.59,Grocery,1,0,7.9,0
17386,781137783,2024-06-27 16:00:00,66.3,Online Retail,16,0,3.8,0
17387,781137783,2024-07-10 00:00:00,52.57,Jewelry,0,0,6.2,0
17388,717283008,2024-08-12 19:00:00,95.06,Online Retail,19,0,41.8,0
17389,717283008,2024-12-26 10:00:00,69.54,Grocery,10,0,5.6,0
17390,717283008,2024-09-18 17:00:00,103.17,ATM Withdrawal,17,0,1.8,0
17391,717283008,2024-01-04 23:00:00,108.39,ATM Withdrawal,23,0,10.8,0
17392,717283008,2024-05-17 07:00:00,127.93,Restaurant,7,0,46.5,0
17393,717283008,2024-04-27 22:00:00,134.04,Restaurant,22,0,5.8,0
17394,717283008,2024-07-21 07:00:00,350.09,Electronics,7,0,6.7,0
17395,717283008,2024-04-07 09:00:00,163.73,Utility Bill,9,0,3.5,0
17396,717283008,2024-05-03 03:00:00,55.22,Restaurant,3,0,1.6,0
17397,717283008,2024-10-13 23:00:00,106.68,ATM Withdrawal,23,0,25.8,0
17398,717283008,2024-09-30 20:00:00,110.67,Online Retail,20,0,10.5,0
17399,717283008,2024-12-03 03:00:00,548.38,Gas Station,3,0,12.3,0
17400,717283008,2024-07-25 19:00:00,239.55,Gas Station,19,0,16.3,0
17401,717283008,2024-04-05 15:00:00,84.54,Travel,15,0,8.7,0
17402,717283008,2024-09-09 07:00:00,139.52,Utility Bill,7,0,66.0,0
17403,717283008,2024-07-04 01:00:00,235.8,Electronics,1,0,13.2,0
17404,717283008,2024-06-22 23:00:00,177.78,ATM Withdrawal,23,0,2.7,0
17405,717283008,2024-05-01 09:00:00,167.59,ATM Withdrawal,9,0,8.9,0
17406,717283008,2024-04-22 08:00:00,278.91,Grocery,8,0,8.7,0
17407,717283008,2024-04-25 01:00:00,346.56,Utility Bill,1,1,70.5,0
17408,717283008,2024-01-05 00:00:00,279.2,Jewelry,0,0,23.1,0
17409,717283008,2024-08-27 09:00:00,45.54,Online Retail,9,0,17.6,0
17410,717283008,2024-04-13 20:00:00,171.73,Utility Bill,20,0,34.9,0
17411,717283008,2024-08-12 22:00:00,186.42,Gas Station,22,0,25.8,0
17412,717283008,2024-02-03 16:00:00,130.63,Gas Station,16,1,1011.6,0
17413,717214158,2024-07-11 13:00:00,117.32,Restaurant,13,0,6.9,0
17414,717214158,2024-09-30 19:00:00,217.14,Travel,19,0,4.1,0
17415,717214158,2024-03-04 21:00:00,129.2,Grocery,21,0,2.7,0
17416,717214158,2024-08-06 19:00:00,206.65,Jewelry,19,0,11.3,0
17417,717214158,2024-10-27 21:00:00,56.91,Electronics,21,1,546.6,1
17418,717214158,2024-02-22 05:00:00,218.73,Online Retail,5,0,15.5,0
17419,717214158,2024-10-02 19:00:00,112.58,Gas Station,19,0,0.8,0
17420,717214158,2024-12-07 01:00:00,77.29,Electronics,1,0,19.9,0
17421,717214158,2024-03-18 01:00:00,221.91,Travel,1,0,11.7,0
17422,717214158,2024-06-18 18:00:00,152.84,Online Retail,18,0,0.5,0
17423,717214158,2024-07-07 21:00:00,247.76,ATM Withdrawal,21,0,29.2,0
17424,717214158,2024-03-06 18:00:00,133.46,ATM Withdrawal,18,0,2.8,0
17425,717214158,2024-10-12 17:00:00,305.88,Travel,17,0,10.0,0
17426,717214158,2024-01-05 23:00:00,233.53,Grocery,23,0,11.4,0
17427,717214158,2024-02-22 21:00:00,286.94,Restaurant,21,0,11.6,0
17428,717214158,2024-04-24 18:00:00,112.93,Gas Station,18,0,8.9,0
17429,717214158,2024-02-10 17:00:00,246.81,Gas Station,17,0,15.7,0
17430,717214158,2024-03-16 22:00:00,329.47,Online Retail,22,0,0.9,0
17431,717214158,2024-01-21 10:00:00,117.09,Electronics,10,0,27.6,0
17432,717214158,2024-05-19 00:00:00,117.39,Utility Bill,0,1,179.9,0
17433,717214158,2024-08-02 23:00:00,104.48,Electronics,23,0,6.7,0
17434,717214158,2024-08-22 21:00:00,402.55,Online Retail,21,0,24.5,0
17435,717214158,2024-12-08 01:00:00,684.46,Travel,1,0,35.8,0
17436,719688408,2024-11-22 04:00:00,39.38,Jewelry,4,0,13.9,0
17437,719688408,2024-12-11 22:00:00,130.97,Travel,22,0,43.9,0
17438,719688408,2024-03-13 20:00:00,47.14,Travel,20,0,23.2,0
17439,719688408,2024-03-23 15:00:00,53.91,Utility Bill,15,0,20.2,0
17440,719688408,2024-07-20 08:00:00,100.97,Grocery,8,0,27.4,0
17441,719688408,2024-08-04 12:00:00,40.71,Restaurant,12,0,2.7,0
17442,719688408,2024-06-28 15:00:00,25.37,Jewelry,15,0,8.3,0
17443,719688408,2024-05-07 10:00:00,81.34,Online Retail,10,1,157.5,0
17444,719688408,2024-10-03 11:00:00,50.16,ATM Withdrawal,11,0,0.0,0
17445,719688408,2024-09-01 05:00:00,90.69,Gas Station,5,0,30.1,0
17446,719688408,2024-10-07 02:00:00,82.85,Travel,2,0,35.9,0
17447,719688408,2024-06-15 10:00:00,44.37,Online Retail,10,0,0.7,0
17448,719688408,2024-09-12 05:00:00,80.74,Electronics,5,0,14.4,0
17449,719688408,2024-03-27 22:00:00,83.49,Electronics,22,0,24.5,0
17450,719688408,2024-07-05 02:00:00,51.57,Jewelry,2,0,5.4,0
17451,719688408,2024-06-04 14:00:00,25.26,Grocery,14,0,16.0,0
17452,719688408,2024-08-22 04:00:00,23.85,Travel,4,0,12.1,0
17453,768600558,2024-06-28 14:00:00,41.95,Travel,14,0,1.6,0
17454,768600558,2024-05-08 14:00:00,98.5,ATM Withdrawal,14,0,43.3,0
17455,768600558,2024-05-07 15:00:00,32.56,Restaurant,15,0,33.6,0
17456,768600558,2024-03-24 06:00:00,25.35,Restaurant,6,0,17.5,0
17457,768600558,2024-11-13 08:00:00,51.3,Gas Station,8,0,3.4,0
17458,768600558,2024-10-30 17:00:00,31.73,Restaurant,17,0,42.2,0
17459,768600558,2024-05-07 07:00:00,61.75,Online Retail,7,0,22.7,0
17460,716238483,2024-03-01 18:00:00,66.67,Jewelry,18,0,7.8,0
17461,716238483,2024-11-05 23:00:00,153.2,Electronics,23,0,16.8,1
17462,716238483,2024-05-13 11:00:00,135.42,Restaurant,11,0,13.5,0
17463,716238483,2024-05-05 12:00:00,55.04,Restaurant,12,0,14.5,0
17464,716238483,2024-03-05 22:00:00,76.93,Utility Bill,22,0,38.9,0
17465,716238483,2024-10-27 08:00:00,202.17,Travel,8,0,10.3,0
17466,716238483,2024-12-14 10:00:00,52.39,Electronics,10,0,30.4,0
17467,716238483,2024-12-27 04:00:00,176.06,Online Retail,4,0,25.2,0
17468,716238483,2024-06-21 12:00:00,36.43,Jewelry,12,0,36.7,0
17469,716238483,2024-11-21 08:00:00,175.1,Jewelry,8,0,2.3,0
17470,716238483,2024-02-12 02:00:00,79.66,Online Retail,2,0,3.8,0
17471,716238483,2024-03-12 14:00:00,293.15,Restaurant,14,0,6.0,0
17472,716238483,2024-01-24 19:00:00,35.41,Utility Bill,19,0,12.9,0
17473,716238483,2024-11-02 15:00:00,67.29,Utility Bill,15,0,3.6,0
17474,716238483,2024-10-07 11:00:00,257.18,Gas Station,11,0,55.4,0
17475,716238483,2024-07-28 11:00:00,99.84,ATM Withdrawal,11,0,53.5,0
17476,716238483,2024-02-08 14:00:00,152.76,Restaurant,14,0,6.4,0
17477,716238483,2024-06-21 02:00:00,166.36,Utility Bill,2,0,12.7,0
17478,716238483,2024-04-20 15:00:00,94.02,Electronics,15,1,417.0,0
17479,721459008,2024-05-07 07:00:00,212.69,Utility Bill,7,0,2.0,0
17480,721459008,2024-12-05 14:00:00,87.76,Travel,14,0,13.3,0
17481,721459008,2024-11-25 08:00:00,164.74,Restaurant,8,0,4.5,0
17482,721459008,2024-04-18 20:00:00,61.11,Online Retail,20,0,2.2,0
17483,721459008,2024-06-11 21:00:00,795.07,Gas Station,21,0,45.9,0
17484,721459008,2024-10-23 22:00:00,210.65,Gas Station,22,0,7.3,0
17485,721459008,2024-07-03 19:00:00,161.97,Electronics,19,0,3.2,0
17486,721459008,2024-08-11 12:00:00,277.07,Online Retail,12,0,9.5,0
17487,721459008,2024-04-18 22:00:00,224.04,Utility Bill,22,0,5.6,0
17488,721459008,2024-03-15 23:00:00,255.92,Restaurant,23,0,0.6,0
17489,721459008,2024-07-08 20:00:00,119.38,Online Retail,20,0,34.0,0
17490,721459008,2024-01-27 15:00:00,143.29,Electronics,15,0,2.2,0
17491,721459008,2024-11-19 14:00:00,108.64,Gas Station,14,0,23.7,0
17492,721459008,2024-02-13 15:00:00,50.48,Gas Station,15,0,33.8,0
17493,721459008,2024-12-13 04:00:00,76.24,ATM Withdrawal,4,0,2.0,0
17494,721459008,2024-05-23 05:00:00,112.66,Restaurant,5,0,31.3,0
17495,721459008,2024-12-01 15:00:00,135.39,ATM Withdrawal,15,0,2.3,0
17496,721459008,2024-10-01 06:00:00,114.17,ATM Withdrawal,6,0,9.8,0
17497,721459008,2024-04-20 08:00:00,62.9,Electronics,8,0,55.5,0
17498,721459008,2024-09-27 00:00:00,59.28,Electronics,0,0,9.9,0
17499,721459008,2024-06-26 07:00:00,162.9,Grocery,7,0,49.2,0
17500,721459008,2024-11-22 11:00:00,435.12,Grocery,11,1,56.1,0
17501,721459008,2024-01-13 05:00:00,47.85,Online Retail,5,0,28.8,0
17502,721459008,2024-11-23 14:00:00,73.43,ATM Withdrawal,14,0,21.0,0
17503,721459008,2024-08-25 07:00:00,102.15,Travel,7,0,14.6,0
17504,720961383,2024-06-25 17:00:00,11.31,Electronics,17,1,1089.8,0
17505,720961383,2024-10-21 23:00:00,80.62,Online Retail,23,0,14.9,0
17506,720961383,2024-10-25 11:00:00,24.9,Online Retail,11,0,7.8,0
17507,720961383,2024-07-30 09:00:00,75.05,Online Retail,9,0,1.9,0
17508,720961383,2024-04-25 05:00:00,62.05,Utility Bill,5,0,50.1,0
17509,720961383,2024-09-26 21:00:00,60.48,Travel,21,0,5.1,0
17510,720961383,2024-12-21 20:00:00,55.53,Gas Station,20,0,4.4,0
17511,720961383,2024-08-24 14:00:00,25.3,Gas Station,14,0,3.3,0
17512,720961383,2024-04-20 03:00:00,78.37,Jewelry,3,0,25.6,0
17513,720961383,2024-08-20 05:00:00,56.04,Online Retail,5,0,15.7,0
17514,720961383,2024-10-09 05:00:00,40.92,Jewelry,5,0,27.0,0
17515,720961383,2024-04-16 07:00:00,39.46,Gas Station,7,0,29.3,0
17516,720961383,2024-11-15 10:00:00,59.22,ATM Withdrawal,10,0,5.6,0
17517,720961383,2024-05-10 03:00:00,73.92,Online Retail,3,0,2.7,0
17518,720961383,2024-07-02 04:00:00,28.76,Travel,4,0,50.6,0
17519,778663458,2024-12-03 00:00:00,47.55,Online Retail,0,0,38.8,0
17520,778663458,2024-07-17 12:00:00,96.2,Jewelry,12,0,0.9,0
17521,778663458,2024-11-04 22:00:00,16.58,ATM Withdrawal,22,0,10.3,0
17522,778663458,2024-09-30 01:00:00,41.77,Restaurant,1,0,5.3,0
17523,709474683,2024-04-02 18:00:00,58.72,Online Retail,18,0,8.2,0
17524,709474683,2024-11-25 15:00:00,45.27,Utility Bill,15,0,15.4,0
17525,709474683,2024-07-13 18:00:00,138.16,Online Retail,18,0,11.8,0
17526,709474683,2024-03-03 21:00:00,134.99,ATM Withdrawal,21,0,4.9,0
17527,709474683,2024-11-25 16:00:00,136.18,Jewelry,16,1,101.7,1
17528,709474683,2024-08-12 10:00:00,99.6,Gas Station,10,0,32.1,0
17529,709474683,2024-08-28 02:00:00,119.59,Restaurant,2,0,48.5,0
17530,709474683,2024-07-06 23:00:00,159.27,ATM Withdrawal,23,0,6.9,0
17531,709474683,2024-10-08 06:00:00,241.47,Electronics,6,0,12.6,0
17532,709474683,2024-10-28 05:00:00,84.48,Online Retail,5,0,6.9,0
17533,709474683,2024-08-06 20:00:00,96.1,Gas Station,20,0,2.7,0
17534,709474683,2024-06-18 12:00:00,45.54,Gas Station,12,0,3.7,0
17535,709474683,2024-06-13 21:00:00,133.34,Travel,21,0,9.6,0
17536,709474683,2024-12-13 16:00:00,230.34,Electronics,16,1,1729.6,1
17537,709474683,2024-04-17 02:00:00,54.16,Jewelry,2,0,5.7,0
17538,709474683,2024-12-24 01:00:00,201.65,Gas Station,1,0,5.3,0
17539,709474683,2024-04-26 04:00:00,53.55,Gas Station,4,0,26.4,0
17540,709474683,2024-09-11 23:00:00,124.48,Jewelry,23,0,1.0,0
17541,709474683,2024-07-22 08:00:00,111.6,Travel,8,0,20.6,0
17542,709474683,2024-03-21 10:00:00,148.89,Online Retail,10,0,2.8,0
17543,709474683,2024-11-25 02:00:00,136.18,Restaurant,2,0,31.9,0
17544,709474683,2024-12-28 22:00:00,112.12,Electronics,22,0,19.7,0
17545,709474683,2024-02-05 09:00:00,95.33,Gas Station,9,0,25.5,0
17546,721112508,2024-11-15 10:00:00,96.68,Restaurant,10,0,8.6,0
17547,721112508,2024-12-26 09:00:00,20.95,Jewelry,9,0,14.6,0
17548,721112508,2024-05-21 10:00:00,101.73,Online Retail,10,0,36.0,0
17549,721112508,2024-10-23 01:00:00,65.53,Jewelry,1,0,2.8,0
17550,721112508,2024-12-28 09:00:00,54.13,Online Retail,9,0,8.7,0
17551,721112508,2024-03-17 22:00:00,40.91,Travel,22,0,9.8,0
17552,721112508,2024-05-24 10:00:00,230.35,Travel,10,0,11.0,0
17553,721112508,2024-04-08 13:00:00,32.63,Travel,13,0,51.7,0
17554,721112508,2024-02-11 00:00:00,52.53,ATM Withdrawal,0,0,8.1,0
17555,721112508,2024-01-04 13:00:00,46.76,Jewelry,13,0,29.1,0
17556,721112508,2024-08-09 04:00:00,68.21,Electronics,4,0,29.9,0
17557,721112508,2024-08-24 03:00:00,58.68,Grocery,3,0,24.4,0
17558,721112508,2024-05-22 10:00:00,58.07,Restaurant,10,0,0.0,0
17559,721112508,2024-02-06 19:00:00,22.33,Gas Station,19,0,8.6,0
17560,721112508,2024-11-15 04:00:00,60.75,Jewelry,4,0,7.8,0
17561,721112508,2024-10-03 08:00:00,62.31,Jewelry,8,0,0.2,0
17562,721112508,2024-04-11 04:00:00,36.06,Utility Bill,4,0,8.6,0
17563,721112508,2024-10-16 18:00:00,32.5,Electronics,18,0,20.7,0
17564,721112508,2024-12-02 17:00:00,194.93,Travel,17,0,22.0,0
17565,721112508,2024-03-30 03:00:00,65.87,Restaurant,3,0,3.1,0
17566,813961233,2024-11-13 16:00:00,62.91,Online Retail,16,0,15.4,0
17567,813961233,2024-09-27 03:00:00,34.61,Electronics,3,0,25.9,0
17568,813961233,2024-05-02 04:00:00,35.54,Grocery,4,0,8.6,0
17569,813961233,2024-12-19 11:00:00,77.76,Travel,11,1,1697.2,0
17570,813961233,2024-03-31 09:00:00,30.08,Grocery,9,0,3.6,0
17571,813961233,2024-01-26 02:00:00,23.81,Utility Bill,2,0,7.9,0
17572,813961233,2024-11-02 09:00:00,13.0,Online Retail,9,0,7.2,0
17573,813961233,2024-09-28 19:00:00,29.27,Restaurant,19,0,0.9,0
17574,813961233,2024-08-26 02:00:00,40.42,ATM Withdrawal,2,0,32.8,0
17575,813961233,2024-04-29 08:00:00,17.42,Online Retail,8,0,17.8,0
17576,813961233,2024-05-13 03:00:00,132.89,Gas Station,3,0,8.3,0
17577,813961233,2024-07-25 04:00:00,48.12,ATM Withdrawal,4,0,7.4,0
17578,813961233,2024-10-07 06:00:00,21.28,Travel,6,0,3.3,0
17579,813961233,2024-05-19 10:00:00,11.39,Grocery,10,0,4.2,0
17580,813961233,2024-09-18 15:00:00,88.82,Jewelry,15,0,40.3,0
17581,813961233,2024-07-08 07:00:00,32.98,Jewelry,7,0,24.6,0
17582,813961233,2024-11-01 21:00:00,13.82,Electronics,21,0,27.3,0
17583,813961233,2024-06-01 22:00:00,26.11,Electronics,22,0,0.5,0
17584,813961233,2024-10-14 00:00:00,91.83,Utility Bill,0,0,1.1,0
17585,813961233,2024-11-13 10:00:00,20.03,Jewelry,10,0,5.6,0
17586,813961233,2024-12-13 08:00:00,30.8,Jewelry,8,0,68.8,0
17587,813961233,2024-12-21 14:00:00,51.9,Jewelry,14,0,2.9,0
17588,713957283,2024-11-03 18:00:00,41.23,ATM Withdrawal,18,0,13.6,0
17589,713957283,2024-03-24 14:00:00,89.28,Online Retail,14,0,35.5,0
17590,713957283,2024-04-12 12:00:00,18.9,Travel,12,0,5.4,0
17591,713957283,2024-10-08 12:00:00,69.07,Grocery,12,0,2.3,0
17592,713957283,2024-02-01 12:00:00,47.38,Electronics,12,0,18.6,0
17593,713957283,2024-11-16 16:00:00,35.93,Electronics,16,0,7.0,0
17594,713957283,2024-08-02 08:00:00,45.0,Online Retail,8,1,451.2,1
17595,713957283,2024-01-20 07:00:00,75.41,Utility Bill,7,0,36.1,0
17596,713957283,2024-01-18 15:00:00,26.29,Electronics,15,0,21.9,0
17597,713957283,2024-02-12 19:00:00,55.58,ATM Withdrawal,19,0,8.9,0
17598,713957283,2024-05-19 08:00:00,78.11,ATM Withdrawal,8,0,0.7,0
17599,709122483,2024-01-10 08:00:00,42.31,Restaurant,8,0,14.7,0
17600,709122483,2024-12-30 00:00:00,36.33,Electronics,0,0,7.3,0
17601,709122483,2024-12-27 17:00:00,72.05,Jewelry,17,0,17.2,0
17602,709122483,2024-07-04 00:00:00,55.68,Electronics,0,0,21.5,0
17603,709122483,2024-04-12 14:00:00,30.85,Travel,14,0,20.5,0
17604,709122483,2024-02-12 13:00:00,10.23,Jewelry,13,0,0.0,0
17605,709122483,2024-11-13 11:00:00,23.22,Restaurant,11,0,9.2,0
17606,709122483,2024-11-21 20:00:00,20.91,Grocery,20,0,13.1,0
17607,709122483,2024-01-18 16:00:00,49.17,Jewelry,16,0,20.0,0
17608,709122483,2024-10-22 03:00:00,38.64,Restaurant,3,0,15.3,0
17609,709122483,2024-11-25 09:00:00,48.27,Travel,9,0,0.3,0
17610,709122483,2024-02-29 02:00:00,72.26,Grocery,2,0,5.1,0
17611,709122483,2024-10-25 14:00:00,76.02,Gas Station,14,0,0.3,0
17612,778364583,2024-04-09 22:00:00,25.81,Grocery,22,0,32.7,0
17613,778364583,2024-01-14 16:00:00,38.98,Restaurant,16,0,11.0,0
17614,778364583,2024-12-10 12:00:00,88.69,Travel,12,0,3.5,0
17615,778364583,2024-03-31 03:00:00,24.16,Travel,3,0,5.3,0
17616,778364583,2024-07-09 02:00:00,162.24,Electronics,2,0,8.1,0
17617,778364583,2024-05-28 16:00:00,45.81,Utility Bill,16,0,17.8,0
17618,778364583,2024-08-04 01:00:00,74.07,Online Retail,1,0,13.3,0
17619,709566408,2024-07-10 09:00:00,296.4,Travel,9,0,55.1,0
17620,709566408,2024-01-28 15:00:00,102.57,ATM Withdrawal,15,0,8.8,0
17621,709566408,2024-11-06 16:00:00,94.67,Restaurant,16,0,15.0,0
17622,709566408,2024-02-23 01:00:00,246.29,Restaurant,1,0,82.4,0
17623,709566408,2024-06-07 08:00:00,90.73,Jewelry,8,0,13.8,0
17624,709566408,2024-10-30 06:00:00,80.89,Online Retail,6,0,0.9,0
17625,709566408,2024-01-02 07:00:00,107.81,ATM Withdrawal,7,0,6.6,0
17626,709566408,2024-02-29 14:00:00,319.84,Grocery,14,0,25.6,0
17627,709566408,2024-10-01 00:00:00,91.43,Gas Station,0,0,74.0,0
17628,709566408,2024-04-01 16:00:00,119.29,Online Retail,16,0,5.2,0
17629,709566408,2024-08-06 07:00:00,188.92,Grocery,7,0,7.1,0
17630,709566408,2024-09-21 22:00:00,58.09,Online Retail,22,1,1175.6,1
17631,709566408,2024-06-12 21:00:00,198.23,Online Retail,21,0,15.0,0
17632,709566408,2024-10-18 09:00:00,102.82,Travel,9,0,0.9,0
17633,709566408,2024-07-26 00:00:00,75.83,Electronics,0,0,9.6,0
17634,709566408,2024-10-06 07:00:00,147.42,Travel,7,0,4.4,0
17635,709566408,2024-02-03 15:00:00,317.19,Utility Bill,15,0,15.3,0
17636,717755058,2024-01-18 12:00:00,39.62,Utility Bill,12,0,21.7,0
17637,717755058,2024-10-28 02:00:00,88.97,Gas Station,2,0,6.7,0
17638,717755058,2024-01-09 22:00:00,51.14,Gas Station,22,0,24.7,0
17639,717755058,2024-01-19 02:00:00,50.66,Online Retail,2,0,40.7,1
17640,717755058,2024-03-08 07:00:00,35.55,Travel,7,0,47.1,0
17641,717755058,2024-08-09 00:00:00,44.87,Gas Station,0,0,1.2,0
17642,717755058,2024-01-14 17:00:00,44.21,Jewelry,17,0,3.7,0
17643,717755058,2024-09-06 09:00:00,100.46,Online Retail,9,0,0.8,0
17644,717755058,2024-03-29 07:00:00,40.36,ATM Withdrawal,7,0,0.9,0
17645,717755058,2024-04-10 09:00:00,83.78,Jewelry,9,0,6.7,0
17646,717755058,2024-09-18 18:00:00,35.17,Restaurant,18,0,32.3,0
17647,717755058,2024-06-21 23:00:00,22.58,Restaurant,23,0,3.5,0
17648,717755058,2024-02-25 15:00:00,178.02,Utility Bill,15,0,10.2,0
